Date,Symbol,Company_Name,Open,High,Low,Close,Volume,Previous_Close,Change,RSI_14,MACD,MACD_Signal,MACD_Histogram,ROC_12,SMA_20,SMA_50,BB_Upper,BB_Middle,BB_Lower,Volume_MA_20,OBV,Return_1d,Return_2d,Return_5d,Volatility_20d,Next_Day_Return,Target_Up
2016-03-10,PTC,PTC,9.237791061401367,9.692824272926808,9.194157959615689,9.237791061401367,7173500,9.194158554077148,0.0436325073242187,58.14250782862258,-0.0575484995856836,-0.164155311744875,0.1066068121591913,8.333316557455703,8.838235473632812,9.260730457305907,9.439333523756993,8.838235473632812,8.237137423508631,2403925.0,11878000.0,0.4745677058709187,-0.2020268623916537,8.25418481515199,0.293655362412767,0.6747826826666081,1
2016-03-11,PTC,PTC,9.287659133531251,9.343759184578406,9.169226154786775,9.300126075744627,771500,9.237791061401367,0.0623350143432599,59.9516974342305,-0.0250466809910552,-0.136333585594111,0.1112869046030558,8.272864936834722,8.844780540466308,9.24003583908081,9.463641444714725,8.844780540466308,8.225919636217894,2295250.0,12649500.0,0.6747826826666045,1.1525526892342683,7.415416005960325,0.2926136693204672,0.5361832974104086,1
2016-03-14,PTC,PTC,9.331291981251889,9.412325314839473,9.300125223032593,9.34999179840088,1562500,9.300126075744627,0.0498657226562535,61.38940995401923,0.0046810314643899,-0.1081306621824108,0.1128116936468007,10.45655679194166,8.852260541915893,9.223205852508546,9.492467243716408,8.852260541915893,8.212053840115377,2323600.0,14212000.0,0.5361832974104169,1.2145840521152975,1.2145840521152975,0.2929217979036529,0.0,0
2016-03-15,PTC,PTC,9.34999179840088,9.393624903234011,9.306358693567743,9.34999179840088,1215500,9.34999179840088,0.0,61.38940995401923,0.0279186291834498,-0.0809208039092387,0.1088394330926886,8.93245565254687,8.866908884048462,9.206999206542967,9.539433336330776,8.866908884048462,8.194384431766146,2254875.0,14212000.0,0.0,0.5361832974104169,1.010103403672046,0.286396645262233,0.6666750304487268,1
2016-03-16,PTC,PTC,9.34999233902704,9.462192437321448,9.318825579005653,9.412325859069824,1419000,9.34999179840088,0.0623340606689435,63.29949477343192,0.0507790809063504,-0.0545808269461209,0.1053599078524713,10.299492196309634,8.887167263031007,9.193909244537354,9.600642841518882,8.887167263031007,8.173691684543131,2293525.0,15631000.0,0.6666750304487375,0.6666750304487375,2.372890392410402,0.2855683596293715,-0.5960460767215126,0
2016-03-17,PTC,PTC,9.41232409871359,9.443490258449572,9.343757120599086,9.356224060058594,2058500,9.412325859069824,-0.0561017990112304,60.40320348180805,0.0636356550597927,-0.0309375305449381,0.0945731856047309,9.642056400429777,8.910230493545532,9.180195903778076,9.653946690668104,8.910230493545532,8.166514296422958,2330000.0,13572500.0,-0.5960460767215165,0.0666552633637493,1.2820488996777586,0.2820092249788294,-0.9993260427989314,0
2016-03-18,PTC,PTC,9.349991679416018,9.381158437238696,9.050792231013808,9.262724876403809,2591000,9.356224060058594,-0.0934991836547851,55.819235326244495,0.0655246525800858,-0.0116450939199333,0.0771697465000192,8.46715739304154,8.932670450210571,9.166981239318847,9.691089458929293,8.932670450210571,8.17425144149185,2420400.0,10981500.0,-0.9993260427989324,-1.5894156758486897,-0.4021579819048201,0.2825157885130752,0.9421301308363272,1
2016-03-21,PTC,PTC,9.287658281962289,9.40609184430432,9.22532535998016,9.34999179840088,603000,9.262724876403809,0.087266921997072,58.95047478259431,0.0732193805677727,0.0053278009776078,0.0678915795901649,9.569022879664248,8.963525485992431,9.15688325881958,9.737768989517866,8.963525485992431,8.189281982466996,2395100.0,11584500.0,0.9421301308363256,-0.0666108637171098,0.0,0.2798955848549623,0.0,0
2016-03-22,PTC,PTC,9.29389175249744,9.393624903234011,9.29389175249744,9.34999179840088,2310000,9.34999179840088,0.0,58.95047478259431,0.0784136047111996,0.0199449617243262,0.0584686429868734,7.991359525428201,9.004665422439576,9.149029273986816,9.768660752896396,9.004665422439576,8.240670091982755,2373400.0,11584500.0,0.0,0.9421301308363256,0.0,0.2615122300738289,0.0,0
2016-03-23,PTC,PTC,9.34999179840088,9.34999179840088,9.34999179840088,9.34999179840088,0,9.34999179840088,0.0,58.95047478259431,0.0815895512086282,0.0322738796211866,0.0493156715874415,1.2145840521152975,9.042688703536989,9.142795944213868,9.795300495943147,9.042688703536989,8.290076911130825,2319750.0,11584500.0,0.0,0.0,-0.6622599089987702,0.2618469349349674,0.13334112593028635,1
2016-03-24,PTC,PTC,9.3499922410787,9.406092289638211,9.28765872168891,9.362459182739258,706500,9.34999179840088,0.0124673843383771,59.46311557235206,0.0841425821015988,0.042647620117269,0.0414949619843297,1.1447914128538486,9.087568712234496,9.142047939300538,9.801136194743831,9.087568712234496,8.374001229725161,2275325.0,12291000.0,0.133341125930286,0.133341125930286,0.0666414425375039,0.2525620248104929,0.0,0
2016-03-25,PTC,PTC,9.381159000773597,9.443491925706889,9.318825481383806,9.362459182739258,431500,9.362459182739258,0.0,59.46311557235206,0.0851839301561909,0.0511548821250534,0.0340290480311375,1.8305169273753328,9.126527023315427,9.142920627593996,9.808554011516913,9.126527023315427,8.444500035113945,2191750.0,12291000.0,0.0,0.133341125930286,1.0767275036907973,0.2509570621388843,-0.5992207593776278,0
2016-03-28,PTC,PTC,9.28765697475459,9.406090520427483,9.262723690579726,9.306357383728027,246000,9.362459182739258,-0.0561017990112304,55.82477925138338,0.0805536869142358,0.0570346430828899,0.0235190438313458,0.7422372066105021,9.16517357826233,9.148156604766848,9.790972134772518,9.16517357826233,8.539375021752141,2134925.0,12045000.0,-0.5992207593776261,-0.5992207593776261,-0.4666786411547023,0.2510569964770501,-0.20093410584886007,0
2016-03-29,PTC,PTC,9.34999125051796,9.34999125051796,9.256491575795357,9.287657737731934,844500,9.306357383728027,-0.0186996459960937,54.62503631763536,0.0745163030763844,0.0605309750815888,0.0139853279947956,-0.1340663331996307,9.202885150909424,9.141673946380616,9.75494687144812,9.202885150909424,8.650823430370728,2092300.0,11200500.0,-0.2009341058488651,-0.798950826351575,-0.6666750304487755,0.2516310165806099,-0.26845155185718506,0
2016-03-30,PTC,PTC,9.318824921593338,9.349991679416018,9.250258529948614,9.262724876403809,604500,9.287657737731934,-0.024932861328125,52.98981328560645,0.0669480242020181,0.0618143849056747,0.0051336392963434,-0.9333368828408732,9.239038467407228,9.139928607940671,9.69447063893696,9.239038467407228,8.783606295877494,2043800.0,10596000.0,-0.2684515518571818,-0.4688462469806853,-0.9333368828408732,0.2525743039161678,1.0767275036907886,1
2016-03-31,PTC,PTC,9.28765872168891,9.412325760468493,9.27519237448485,9.362459182739258,1480000,9.262724876403809,0.0997343063354492,58.3596027018497,0.068211533575619,0.0630938146396635,0.0051177189359554,0.133341125930286,9.280490112304689,9.142920608520509,9.594451907508644,9.280490112304689,8.966528317100728,2064900.0,12076000.0,1.0767275036907973,0.8053854601406846,0.0,0.2529020666895871,2.1970612951692114,1
2016-04-01,PTC,PTC,9.381158201930164,9.630491069344632,9.318824687848323,9.568158149719238,3765000,9.362459182739258,0.2056989669799804,66.78625923620908,0.0848331575610235,0.0674416832239355,0.0173914743370879,1.6556193759404567,9.325993394851684,9.14877992630005,9.486374636702298,9.325993394851684,9.16561215300107,2078950.0,15841000.0,2.197061295169217,3.297445162098047,2.197061295169217,0.2580018579515813,0.06513543735577887,1
2016-04-04,PTC,PTC,9.568157535933755,9.599323696518962,9.418557230625304,9.574390411376951,762500,9.568158149719238,0.006232261657713,67.00412965484296,0.097386198279425,0.0734305862350334,0.0239556120443916,2.331777754764365,9.342823362350464,9.15438989639282,9.532247224614135,9.342823362350464,9.153399500086792,1580325.0,16603500.0,0.0651354373557876,2.2636277980085886,2.880106754954137,0.1149869873144606,6.380223429987786,1
2016-04-05,PTC,PTC,9.561925119970434,10.197724852855467,9.505825073603344,10.185257911682127,20059500,9.574390411376951,0.6108675003051758,80.50367711216691,0.1548415584303857,0.0897127806741039,0.0651287777562817,9.959629024806857,9.38926167488098,9.173713207244871,9.80716348100648,9.38926167488098,8.971359868755481,2482725.0,36663000.0,6.380223429987781,6.449514653778968,9.66444069427336,0.2482976112468798,3.79435725617292,1
2016-04-06,PTC,PTC,10.185257340901456,10.746256584221058,10.185257340901456,10.571722984313965,14528000,10.185257911682127,0.3864650726318377,84.75355250971987,0.2289209881782046,0.117554422174924,0.1113665660032805,13.066655161366404,9.458139896392822,9.200267181396484,10.12222842101014,9.458139896392822,8.794051371775506,3156625.0,51191000.0,3.794357256172925,10.416669156836493,14.131890187570445,0.2702017146838263,-1.1202809497841915,0
2016-04-07,PTC,PTC,10.634055855978556,10.634055855978556,10.35355684570412,10.453289985656738,1907500,10.571722984313965,-0.1184329986572265,79.06557242993621,0.2749039946327194,0.1490243366664831,0.1258796579662362,11.799990963035428,9.518914842605591,9.224327793121338,10.30867998555653,9.518914842605591,8.729149699654652,2893325.0,49283500.0,-1.1202809497841952,2.63156884488107,11.651114110366956,0.2778959665310468,0.3577844460243895,1
2016-04-08,PTC,PTC,10.334857042391576,10.534323333998048,10.31615663171114,10.490690231323242,2484500,10.453289985656738,0.0374002456665039,79.53271222342066,0.310781252966402,0.1813757199264669,0.129405533039935,12.199993941357832,9.57844305038452,9.252876415252686,10.471494518345782,9.57844305038452,8.68539158242326,2978975.0,51768000.0,0.3577844460243795,-0.7665046947499178,9.641689311239846,0.278062203022372,-2.376692751442988,0
2016-04-11,PTC,PTC,10.478224713226664,10.565492119335188,10.129158655531684,10.241358757019045,2009500,10.490690231323242,-0.2493314743041974,68.55063289213881,0.3154588590899898,0.2081923477591715,0.1072665113308183,9.387486312358368,9.62301139831543,9.272324428558347,10.556128404331844,9.62301139831543,8.689894392299017,3001325.0,49758500.0,-2.3766927514429907,-2.0274117424130638,6.9661703459423965,0.2977309970755626,-1.3390362444073656,0
2016-04-12,PTC,PTC,10.15409101242532,10.160323293647776,9.942157189019516,10.104223251342772,1821000,10.241358757019045,-0.137135505676273,63.36782540035767,0.3045890929609047,0.2274716967995182,0.0771173961613865,7.922748223789738,9.660722970962524,9.283793716430663,10.608234036214627,9.660722970962524,8.713211905710422,3031600.0,47937500.0,-1.3390362444073696,-3.683904218490336,-0.7956073478160195,0.3042724045566404,-1.048716541674266,0
2016-04-13,PTC,PTC,10.0979917426677,10.14785831865243,9.84242479767537,9.998258590698242,1528500,10.104223251342772,-0.1059646606445294,59.61705930284349,0.2841487722902833,0.2388071118976712,0.0453416603926121,7.434715629769277,9.690019607543944,9.294141063690184,10.641418035374889,9.690019607543944,8.738621179713002,3037075.0,46409000.0,-1.0487165416742708,-2.3737100914875264,-5.424512110907688,0.3083856209729189,2.6807780361837397,1
2016-04-14,PTC,PTC,10.00448991490632,10.490689875909815,9.979557223756643,10.266289710998535,5944500,9.998258590698242,0.2680311203002929,65.22415227266254,0.286277513301183,0.2483011921783736,0.0379763211228094,10.53690823780922,9.735522890090945,9.30685703277588,10.706551849541974,9.735522890090945,8.764493930639912,3231375.0,52353500.0,2.680778036183745,1.6039477317984452,-1.7889131069241515,0.3172844467416741,-0.9696065530978459,0
2016-04-15,PTC,PTC,10.379107780390772,10.452106390838154,10.067203475964902,10.166747093200684,2879500,10.266289710998535,-0.0995426177978515,61.79264352470759,0.2767421868808188,0.2539893911188626,0.0227527957619562,9.759786983415788,9.780724000930784,9.317582149505617,10.74321150555154,9.780724000930784,8.818236496310032,3245800.0,49474000.0,-0.9696065530978446,1.6851784835730557,-3.0879106234147,0.3171019006932612,-1.109664768619667,0
2016-04-18,PTC,PTC,10.1601109386843,10.206564540617377,10.027385276790609,10.053930282592772,856500,10.166747093200684,-0.1128168106079119,58.064143625281154,0.2571181008120327,0.2546151330574966,0.002502967754536,7.385571315796156,9.81592092514038,9.328544254302978,10.763455166286384,9.81592092514038,8.868386683994377,3258475.0,48617500.0,-1.1096647686196657,-2.068511939403556,-1.830113355787059,0.3215140611290293,-1.2541274160975946,0
2016-04-19,PTC,PTC,10.053929799808303,10.087111213688372,9.907932591348528,9.927841186523438,1850000,10.053930282592772,-0.1260890960693341,54.13275574974501,0.2287545943672846,0.2494430253194542,-0.0206884309521696,3.759166928221744,9.84481339454651,9.340724582672118,10.767440205591534,9.84481339454651,8.922186583501485,3235475.0,46767500.0,-1.254127416097593,-2.3498755746272235,-1.7456271544266837,0.3265363809269876,-0.5347597178738783,0
2016-04-20,PTC,PTC,9.92120469029906,9.987567517478114,9.854842496002831,9.874751091003418,441000,9.927841186523438,-0.0530900955200195,52.52030749051621,0.1996904766341352,0.2394925155823904,-0.0398020389482552,3.137125881868754,9.871051359176636,9.350347118377686,10.763790531562057,9.871051359176636,8.978312186791216,3257525.0,46326500.0,-0.5347597178738793,-1.78218056573937,-1.2352901115172987,0.3277806590007334,-0.7392297033915973,0
2016-04-21,PTC,PTC,9.96102404811561,10.093749090043003,9.722118339763377,9.801753997802734,1181500,9.874751091003418,-0.0729970932006836,50.301677579666425,0.1688206393327931,0.225358140332471,-0.0565375009996778,-3.765284268742252,9.89301609992981,9.36137701034546,10.754124011464611,9.89301609992981,9.031908188395008,3281275.0,45145000.0,-0.7392297033916024,-1.270036318589185,-4.52486464217089,0.3298022137908423,-0.6093569454568626,0
2016-04-22,PTC,PTC,9.755298515100192,9.888023540111064,9.63584630903183,9.742026329040527,756500,9.801753997802734,-0.059727668762207,48.496488978651385,0.1379463870805342,0.2078757896820836,-0.0699294026015494,-7.8482633011148595,9.911994457244871,9.372833042144777,10.739961043822028,9.911994457244871,9.084027870667718,3297525.0,44388500.0,-0.6093569454568664,-1.344082101307972,-4.177548239044925,0.331120459530272,0.4087220534386926,1
2016-04-25,PTC,PTC,9.708845528944488,9.854843382136636,9.708845528944488,9.78184413909912,1304000,9.742026329040527,0.0398178100585919,49.79013557983944,0.1153614690291018,0.1893729255514873,-0.0740114565223854,-6.423296851794308,9.935768795013429,9.384462089538577,10.716470184532769,9.935768795013429,9.155067405494083,3350425.0,45692500.0,0.4087220534386869,-0.203125468238422,-2.706266463422154,0.3297467369621519,-1.696060068985017,0
2016-04-26,PTC,PTC,9.821662473736945,9.881388900082293,9.370396703912448,9.615938186645508,1882000,9.78184413909912,-0.1659059524536115,44.74688127092675,0.0831174091745108,0.168121822276092,-0.0850044131015811,-8.33836502069128,9.952182817459107,9.395640354156496,10.688025321475932,9.952182817459107,9.216340313442284,3402300.0,43810500.0,-1.6960600689850185,-1.2942701870878406,-3.1417001341774373,0.3367718121535193,0.7591459006121459,1
2016-04-27,PTC,PTC,9.65575576974824,9.761935799270994,9.589392934855068,9.688937187194824,1050500,9.615938186645508,0.0729990005493164,47.27736915376232,0.0627310442704374,0.147043666674961,-0.0843126224045236,-5.394026153469249,9.973493432998657,9.409275932312012,10.647338342311874,9.973493432998657,9.29964852368544,3424600.0,44861000.0,0.7591459006121367,-0.9497897388585008,-1.8817072156672696,0.3368726360966687,-0.9589070894318596,0
2016-04-28,PTC,PTC,9.722117907621952,9.76193573487176,9.589392871594097,9.596029281616213,2759000,9.688937187194824,-0.0929079055786115,44.48494756080952,0.0386324805043312,0.1253614294408351,-0.0867289489365039,-5.029520400383315,9.985171937942503,9.423297328948976,10.621478161742136,9.985171937942503,9.348865714142876,3488550.0,42102000.0,-0.958907089431865,-0.2070406926798295,-2.098856145875923,0.3379634112494495,-1.7289219835967873,0
2016-04-29,PTC,PTC,9.596027850323791,9.65575426584858,9.310668590764392,9.430121421813965,2287500,9.596029281616213,-0.1659078598022478,39.947456398618165,0.0060767681619982,0.1015044971850677,-0.0954277290230695,-5.682361220511308,9.978270101547242,9.435621242523194,10.636246987814276,9.978270101547242,9.32029321528021,3414675.0,39814500.0,-1.7289219835967904,-2.6712503175572,-3.2016430328954097,0.3350561769292688,0.4926276261228102,1
2016-05-02,PTC,PTC,9.456668207149018,9.609301846357798,9.38366959268607,9.476576805114746,8211500,9.430121421813965,0.0464553833007812,41.73942840321622,-0.015793252448736,0.0780449472583069,-0.093838199707043,-7.692291257256745,9.973379421234132,9.450494956970214,10.645302584615129,9.973379421234132,9.301456257853136,3787125.0,48026000.0,0.4926276261228156,-1.2448115047992832,-3.1207544267055507,0.3355975130448007,3.7114753266885403,1
2016-05-03,PTC,PTC,9.596028349892466,9.980931233442666,9.556210526508762,9.82829761505127,16876500,9.476576805114746,0.3517208099365234,53.140468133685374,-0.004690403388718,0.0614978771289019,-0.06618828051762,-3.328984925530038,9.955531406402589,9.47651704788208,10.622704343214858,9.955531406402589,9.28835846959032,3627975.0,64902500.0,3.711475326688545,4.222386705607361,2.2084109140872368,0.2760728987559255,0.6077015311016121,1
2016-05-04,PTC,PTC,9.848207135896027,10.034022185757395,9.821662128772974,9.88802433013916,23719000,9.82829761505127,0.0597267150878906,54.75948907910855,0.0088263861483746,0.0509635789327965,-0.0421371927844218,-1.650160164138582,9.921346473693848,9.50248701095581,10.522365198043651,9.921346473693848,9.320327749344044,4087525.0,88621500.0,0.6077015311016206,4.341731550176911,2.0547882507428694,0.235692544526079,3.8254996337409697,1
2016-05-05,PTC,PTC,9.954386380865213,10.412287875916562,9.954386380865213,10.266290664672852,17202000,9.88802433013916,0.3782663345336914,63.38729042794587,0.0494909700374091,0.050669057153719,-0.0011780871163099,3.4090944022034,9.911996507644654,9.538515644073486,10.48325289141806,9.911996507644654,9.340740123871248,4852250.0,105823500.0,3.825499633740968,4.45644878468912,6.984778426434208,0.2755292986116311,-1.745306496450627,0
2016-05-06,PTC,PTC,10.286200301097573,10.445470347416215,10.034022411318263,10.087112426757812,6828500,10.266290664672852,-0.179178237915039,57.767401617401646,0.066493266412662,0.0538338990055076,0.0126593674071544,2.15054874596151,9.891817617416384,9.568592033386231,10.4022810236194,9.891817617416384,9.381354211213363,5069450.0,98995000.0,-1.7453064964506226,2.0134264436609697,6.966941098171669,0.2811921480726805,0.1973602604266489,1
2016-05-09,PTC,PTC,10.26629104713103,10.26629104713103,10.020749583201615,10.107020378112791,3014000,10.087112426757812,0.0199079513549786,58.210720683733726,0.0806444945479434,0.0591960181139948,0.0214484764339486,3.114405650034561,9.885100698471067,9.600063915252685,10.379480076134165,9.885100698471067,9.390721320807971,5119675.0,102009000.0,0.1973602604266549,-1.5513907774706055,6.652650909321801,0.269122204133368,-0.2626349797447247,0
2016-05-10,PTC,PTC,10.053930800021629,10.246382260212629,10.034022202866115,10.08047580718994,1610500,10.107020378112791,-0.0265445709228515,57.34633395756496,0.0886950978903104,0.0650958340692579,0.0235992638210525,3.474117875667305,9.883913326263428,9.631004905700683,10.376186388250868,9.883913326263428,9.39164026427599,5109150.0,100398500.0,-0.262634979744723,-0.0657930563980638,2.565837971293003,0.2649778475357308,-1.3824881304844716,0
2016-05-11,PTC,PTC,10.120293699866842,10.120293699866842,9.868115813694704,9.94111442565918,3623000,10.08047580718994,-0.1393613815307599,52.904624321000966,0.0828746330604754,0.0686515938675014,0.014223039192974,1.6282235158853056,9.881056118011475,9.659034023284912,10.37119347779122,9.881056118011475,9.39091875823173,5213875.0,96775500.0,-1.3824881304844745,-1.6414922128077265,0.5369130753268723,0.266989297946056,0.1335090302065911,1
2016-05-12,PTC,PTC,9.954386711120604,10.053930325078666,9.894660289592624,9.954386711120604,2720000,9.94111442565918,0.013272285461424,53.27579560933936,0.0784287573695152,0.0706070265679042,0.007821730801611,3.5196620226316435,9.865460968017578,9.687453231811524,10.322734991598672,9.865460968017578,9.408186944436483,5052650.0,99495500.0,0.1335090302065801,-1.2508248467736254,-3.0381367890306765,0.2474691792088298,0.20000132210111765,1
2016-05-13,PTC,PTC,10.014113442695644,10.219837086680478,9.954387019318473,9.974295616149902,4515000,9.954386711120604,0.0199089050292986,53.86319029555461,0.0756399211767178,0.0716136054896669,0.0040263156870508,2.945198461315406,9.85583839416504,9.713777294158936,10.294122741401658,9.85583839416504,9.41755404692842,5134425.0,104010500.0,0.2000013221011124,0.33377737213323,-1.1184252324643873,0.245762693822335,2.7944104906037603,1
2016-05-16,PTC,PTC,10.02074973130194,10.385743411285828,10.000840501828623,10.253018379211426,9822500,9.974295616149902,0.2787227630615234,61.214535864797554,0.0948272366410964,0.0762563317199528,0.0185709049211436,6.8464682455049735,9.865792798995972,9.734081840515136,10.33122350923391,9.865792798995972,9.400362088758037,5582725.0,113833000.0,2.7944104906037563,3.000000670631008,1.4445206958798644,0.2626498018489933,-0.6472472644348248,0
2016-05-17,PTC,PTC,10.286199612292569,10.418924642003642,10.153474582581495,10.18665599822998,4546000,10.253018379211426,-0.0663623809814453,58.81173662498964,0.1034855162384165,0.0817021686236455,0.0217833476147709,8.02253271804097,9.8787335395813,9.7526851272583,10.365338583911225,9.8787335395813,9.392128495251375,5717525.0,109287000.0,-0.6472472644348204,2.1290764807114235,1.0533251909032646,0.2593288767707944,-0.9120456401044641,0
2016-05-18,PTC,PTC,10.180020481425569,10.279564104219247,10.087112636037329,10.093749046325684,2462500,10.18665599822998,-0.0929069519042968,55.52573212140728,0.1016783657284143,0.0856974080445993,0.015980957683815,6.512607388754916,9.889683437347411,9.770676937103271,10.385676652828792,9.889683437347411,9.39369022186603,5818600.0,106824500.0,-0.9120456401044686,-1.5533897140833155,1.5353874236930227,0.260973942315525,6.574601832963389,1
2016-05-19,PTC,PTC,10.10701992152578,10.757372856140137,10.040657725908735,10.757372856140137,23266000,10.093749046325684,0.6636238098144531,68.89468053746666,0.1520424307473309,0.0989664125851456,0.0530760181621852,9.453063770332523,9.937464380264284,9.801068572998046,10.564577566151996,9.937464380264284,9.310351194376569,6922825.0,130090500.0,6.574601832963391,5.602592823487151,8.066656121792738,0.3446604781293207,-2.2208396280719245,0
