Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Symbol,Company_Name,Previous_Close,Change
2020-08-10 00:00:00+05:00,32.55802183241013,33.198927773993,32.55802183241013,32.901546478271484,255409,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,,
2020-08-11 00:00:00+05:00,32.89129256585165,33.27070777483695,32.301658337649805,32.424713134765625,545887,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,32.901546478271484,-0.4768333435058594
2020-08-12 00:00:00+05:00,32.7272211269851,33.019474072617164,32.34267757158609,32.51700210571289,220003,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,32.424713134765625,0.09228897094726562
2020-08-13 00:00:00+05:00,32.80925483350658,33.250196438202856,32.558018866699705,33.14252471923828,215212,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,32.51700210571289,0.6255226135253906
2020-08-14 00:00:00+05:00,33.14252471923828,33.14252471923828,33.14252471923828,33.14252471923828,0,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.14252471923828,0.0
2020-08-17 00:00:00+05:00,33.32197758417924,33.45528710318355,32.66056419919005,33.14252471923828,1296822,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.14252471923828,0.0
2020-08-18 00:00:00+05:00,33.30146922821886,33.6860127708624,32.91692568557532,33.58346939086914,408262,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.14252471923828,0.4409446716308594
2020-08-19 00:00:00+05:00,33.332235872203256,33.78856057005073,33.332235872203256,33.480926513671875,152306,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.58346939086914,-0.10254287719726562
2020-08-20 00:00:00+05:00,33.73216299117845,33.83983472315676,33.122019264855105,33.70140075683594,413156,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.480926513671875,0.2204742431640625
2020-08-21 00:00:00+05:00,34.09107079276847,34.09107079276847,33.46042148054785,33.593727111816406,984229,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.70140075683594,-0.10767364501953125
2020-08-24 00:00:00+05:00,33.593727891162054,34.03979988491472,33.38351275280496,33.47580337524414,153357,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.593727111816406,-0.11792373657226562
2020-08-25 00:00:00+05:00,33.63474438772617,33.824453962322465,33.31685753142592,33.68601608276367,1135626,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.47580337524414,0.21021270751953125
2020-08-26 00:00:00+05:00,33.38863517039351,34.25001285635511,33.327106795760834,33.74241256713867,339041,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.68601608276367,0.056396484375
2020-08-27 00:00:00+05:00,34.07055553408035,34.24488397021586,33.583468622586544,33.62961196899414,1349410,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.74241256713867,-0.11280059814453125
2020-08-28 00:00:00+05:00,33.58346832993716,34.014155206438126,33.35786820694385,33.429649353027344,121901,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.62961196899414,-0.19996261596679688
2020-08-31 00:00:00+05:00,33.38350946230877,33.78856249243494,33.32710942572288,33.445037841796875,559392,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.429649353027344,0.01538848876953125
2020-09-01 00:00:00+05:00,33.76291927708502,33.76291927708502,33.33735685535246,33.465538024902344,154170,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.445037841796875,0.02050018310546875
2020-09-02 00:00:00+05:00,33.8398317526315,33.968012933512675,33.50655989998459,33.58346939086914,1554624,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.465538024902344,0.11793136596679688
2020-09-03 00:00:00+05:00,33.58346881048877,33.82957839471028,33.070744095824814,33.18354415893555,1967800,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.58346939086914,-0.39992523193359375
2020-09-04 00:00:00+05:00,33.48092955164611,33.77830694978736,32.94256697029903,33.455291748046875,653659,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.18354415893555,0.2717475891113281
2020-09-07 00:00:00+05:00,33.6347446379027,33.66038244150194,33.321982210534145,33.455291748046875,289857,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.455291748046875,0.0
2020-09-08 00:00:00+05:00,33.58346883333646,33.58346883333646,33.07074411832369,33.32710647583008,447565,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.455291748046875,-0.12818527221679688
2020-09-09 00:00:00+05:00,33.19893150792661,33.527075073981486,32.86565959846404,33.47580337524414,841887,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.32710647583008,0.1486968994140625
2020-09-10 00:00:00+05:00,33.73729246008256,34.07568878448212,33.327111066855544,33.35274887084961,1769381,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.47580337524414,-0.12305450439453125
2020-09-11 00:00:00+05:00,33.37837650306808,33.557829362031775,33.229685873704184,33.27583312988281,182475,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.35274887084961,-0.07691574096679688
2020-09-14 00:00:00+05:00,33.50655934372872,33.50655934372872,33.07074411832369,33.32710647583008,188452,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.27583312988281,0.051273345947265625
2020-09-15 00:00:00+05:00,33.45529008891102,33.58347127699114,33.23481828894204,33.332237243652344,209199,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.32710647583008,0.005130767822265625
2020-09-16 00:00:00+05:00,33.58346638892962,33.58346638892962,33.26557568051921,33.32197570800781,313672,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.332237243652344,-0.01026153564453125
2020-09-17 00:00:00+05:00,33.42965342555856,33.56809130399826,33.28609111590225,33.41427230834961,159264,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.32197570800781,0.09229660034179688
2020-09-18 00:00:00+05:00,33.583466390912875,33.8398287297748,33.32710405205094,33.75266647338867,236729,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.41427230834961,0.3383941650390625
2020-09-21 00:00:00+05:00,33.470671475117896,33.75267165587673,33.455290358309135,33.460418701171875,322784,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.75266647338867,-0.2922477722167969
2020-09-22 00:00:00+05:00,33.32711003269506,33.532200722944474,33.22456664346013,33.342491149902344,424489,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.460418701171875,-0.11792755126953125
2020-09-23 00:00:00+05:00,33.532200715617854,33.532200715617854,33.12201933520864,33.19892883300781,467297,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.342491149902344,-0.14356231689453125
2020-09-24 00:00:00+05:00,33.17328749661459,33.32710647583008,32.9169251391082,33.32710647583008,271769,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.19892883300781,0.12817764282226562
2020-09-25 00:00:00+05:00,33.429652544764274,33.429652544764274,33.12201847335198,33.316856384277344,465656,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.32710647583008,-0.010250091552734375
2020-09-28 00:00:00+05:00,33.32710866095436,33.32710866095436,31.358245547979312,31.947879791259766,388318,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.316856384277344,-1.3689765930175781
2020-09-29 00:00:00+05:00,32.301662341268134,33.83470839518236,32.301662341268134,33.306602478027344,179222,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,31.947879791259766,1.3587226867675781
2020-09-30 00:00:00+05:00,33.07074166175232,33.58346633867871,32.814379323289124,33.106632232666016,973565,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.306602478027344,-0.19997024536132812
2020-10-01 00:00:00+05:00,33.327108642563346,33.327108642563346,32.40420448671646,32.80925750732422,435647,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.106632232666016,-0.2973747253417969
2020-10-02 00:00:00+05:00,32.814382013183106,33.32710673213909,32.56314604030326,33.31172561645508,193055,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,32.80925750732422,0.5024681091308594
2020-10-05 00:00:00+05:00,33.32197923928738,33.32197923928738,31.840205076664983,33.12201690673828,76345,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.31172561645508,-0.18970870971679688
2020-10-06 00:00:00+05:00,32.81950731428936,33.32197530170622,32.301654300835054,32.511871337890625,554404,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.12201690673828,-0.6101455688476562
2020-10-07 00:00:00+05:00,32.68620163053436,32.814382813399206,31.78893335048048,32.440093994140625,920036,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,32.511871337890625,-0.07177734375
2020-10-08 00:00:00+05:00,32.54776098873184,32.55288933059941,31.553075858361286,31.804309844970703,744791,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,32.440093994140625,-0.6357841491699219
2020-10-09 00:00:00+05:00,31.59922225314832,32.81437918468204,31.583839182900697,32.10169219970703,884364,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,31.804309844970703,0.2973823547363281
2020-10-12 00:00:00+05:00,32.547766834910945,32.547766834910945,32.004277896798925,32.23500442504883,454974,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,32.10169219970703,0.13331222534179688
2020-10-13 00:00:00+05:00,32.30166052885037,32.30166052885037,32.04529814370077,32.12220764160156,42620,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,32.23500442504883,-0.11279678344726562
2020-10-14 00:00:00+05:00,31.788937087534734,32.60929597195388,31.788937087534734,32.29653549194336,300877,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,32.12220764160156,0.17432785034179688
2020-10-15 00:00:00+05:00,32.10169629464924,32.55802100045341,32.09656795194938,32.301658630371094,264139,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,32.29653549194336,0.005123138427734375
2020-10-16 00:00:00+05:00,31.942751461577064,32.45547621041743,31.84020612063105,32.0914421081543,129713,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,32.301658630371094,-0.21021652221679688
2020-10-19 00:00:00+05:00,32.30165423583984,32.30165423583984,31.840201250114944,32.045291900634766,63175,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,32.0914421081543,-0.04615020751953125
2020-10-20 00:00:00+05:00,32.09657040384629,32.55802348760129,32.04529870826899,32.12733459472656,395999,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,32.045291900634766,0.08204269409179688
2020-10-21 00:00:00+05:00,32.429834971718,34.532005310058594,32.301653805821886,34.532005310058594,4089312,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,32.12733459472656,2.4046707153320312
2020-10-22 00:00:00+05:00,35.09600764480677,37.01360103022292,35.09600764480677,36.84952926635742,2299566,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,34.532005310058594,2.317523956298828
2020-10-23 00:00:00+05:00,36.40345491602739,36.58290778466606,35.89073019890025,36.126583099365234,138824,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,36.84952926635742,-0.7229461669921875
2020-10-26 00:00:00+05:00,36.64956426481035,36.65981703790387,35.890729967178615,36.285526275634766,140800,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,36.126583099365234,0.15894317626953125
2020-10-27 00:00:00+05:00,36.35218312150969,36.40345481071825,34.35255594814258,34.83451843261719,415664,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,36.285526275634766,-1.4510078430175781
2020-10-28 00:00:00+05:00,35.32673369022185,35.37800537943042,34.6601899951731,34.83451843261719,84619,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,34.83451843261719,0.0
2020-10-29 00:00:00+05:00,34.60891475473947,35.121639417772656,33.76291827837898,34.38844299316406,852679,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,34.83451843261719,-0.446075439453125
2020-10-30 00:00:00+05:00,34.38844299316406,34.38844299316406,34.38844299316406,34.38844299316406,0,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,34.38844299316406,0.0
2020-11-02 00:00:00+05:00,33.61423217209945,34.326919236508814,33.583469939954355,33.8398323059082,175851,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,34.38844299316406,-0.5486106872558594
2020-11-03 00:00:00+05:00,34.3525591374825,35.68564273956622,34.070558952985394,35.36775588989258,342139,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,33.8398323059082,1.527923583984375
2020-11-04 00:00:00+05:00,35.83945707653359,36.3470534308955,34.73709819643126,34.83964157104492,82375,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,35.36775588989258,-0.5281143188476562
2020-11-05 00:00:00+05:00,35.22418542722501,36.12145365482165,35.019098676054725,35.75741958618164,696495,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,34.83964157104492,0.9177780151367188
2020-11-06 00:00:00+05:00,35.88048011377566,35.88048011377566,35.126774097249175,35.18317413330078,16128,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,35.75741958618164,-0.5742454528808594
2020-11-09 00:00:00+05:00,35.62923944024301,35.63436778270415,35.116514723945116,35.12164306640625,257602,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,35.18317413330078,-0.06153106689453125
2020-11-10 00:00:00+05:00,35.63437193437292,35.890734322389996,34.86528477032171,35.608734130859375,1109193,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,35.12164306640625,0.487091064453125
2020-11-11 00:00:00+05:00,35.885605361972566,35.890733704942974,35.383137280699906,35.63949966430664,95137,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,35.608734130859375,0.030765533447265625
2020-11-12 00:00:00+05:00,35.839460163123576,35.839460163123576,35.121644743670785,35.38825988769531,348471,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,35.63949966430664,-0.2512397766113281
2020-11-13 00:00:00+05:00,35.12164361926093,35.5215682783839,35.12164361926093,35.37800598144531,37518,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,35.38825988769531,-0.01025390625
2020-11-16 00:00:00+05:00,35.53182739893979,35.63437078613053,35.37800840637419,35.38313674926758,39910,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,35.37800598144531,0.005130767822265625
2020-11-17 00:00:00+05:00,35.624117500140166,35.629241931180424,35.32673620506965,35.485679626464844,14115,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,35.38313674926758,0.10254287719726562
2020-11-18 00:00:00+05:00,35.57796503777114,35.57796503777114,35.12164038800795,35.562583923339844,162860,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,35.485679626464844,0.076904296875
2020-11-19 00:00:00+05:00,35.378007320224896,35.45491681414648,34.352557832682145,34.87041091918945,531041,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,35.562583923339844,-0.6921730041503906
2020-11-20 00:00:00+05:00,34.608911804627986,34.916545793869,34.60378346313675,34.701202392578125,518004,0.0,0.0,0.0,BAHL_HISTORICAL_DATA,BAHL,34.87041091918945,-0.16920852661132812
