Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-08-03 00:00:00+05:00,92.84925672071394,93.76890934846573,91.080697400189,91.94729614257812,402820,0.0,0.0,0.0
2020-08-04 00:00:00+05:00,91.56705886895146,92.18605802617301,86.65931800267305,87.32252502441406,573980,0.0,0.0,0.0
2020-08-05 00:00:00+05:00,87.32252096777606,87.98130494611206,86.44266057130092,87.41536712646484,215820,0.0,0.0,0.0
2020-08-06 00:00:00+05:00,87.10586943254515,91.08069553340218,86.99090821820633,87.52147674560547,460460,0.0,0.0,0.0
2020-08-07 00:00:00+05:00,87.4993732118481,88.87000245432291,86.73005103736087,87.73371124267578,228800,0.0,0.0,0.0
2020-08-10 00:00:00+05:00,87.94151131482246,88.42786458488165,86.43823622170103,86.63278198242188,117260,0.0,0.0,0.0
2020-08-11 00:00:00+05:00,87.26063003962835,88.33060587624519,85.77503939951107,86.36750793457031,115720,0.0,0.0,0.0
2020-08-12 00:00:00+05:00,87.26061975760064,87.985726650598,86.65931268845578,86.93785858154297,591800,0.0,0.0,0.0
2020-08-13 00:00:00+05:00,86.65930946306175,87.09702442162163,85.33288812912596,85.55838012695312,236720,0.0,0.0,0.0
2020-08-14 00:00:00+05:00,85.55838012695312,85.55838012695312,85.55838012695312,85.55838012695312,0,0.0,0.0,0.0
2020-08-17 00:00:00+05:00,85.31077327886987,87.01300951788757,84.66967401732438,85.88113403320312,96800,0.0,0.0,0.0
2020-08-18 00:00:00+05:00,85.5583889819299,87.53474843970416,85.33289696076513,85.6291275024414,207460,0.0,0.0,0.0
2020-08-19 00:00:00+05:00,86.87153869822718,86.87153869822718,85.3328942924277,85.38594818115234,223740,0.0,0.0,0.0
2020-08-20 00:00:00+05:00,85.33289037505764,86.43381974014234,84.89075239249603,85.07202911376953,82720,0.0,0.0,0.0
2020-08-21 00:00:00+05:00,85.07202865393097,85.07202865393097,83.60854585420982,84.24080657958984,251240,0.0,0.0,0.0
2020-08-24 00:00:00+05:00,85.33289064773906,86.96880415690936,85.33289064773906,86.597412109375,224180,0.0,0.0,0.0
2020-08-25 00:00:00+05:00,87.10145449546658,88.87000652254525,85.7750330539953,86.53993225097656,367840,0.0,0.0,0.0
2020-08-26 00:00:00+05:00,87.05723759456234,93.02611541748047,87.05723759456234,93.02611541748047,1747460,0.0,0.0,0.0
2020-08-27 00:00:00+05:00,94.83004918001096,99.8969666482775,91.32388382838263,96.42617797851562,1525920,0.0,0.0,0.0
2020-08-28 00:00:00+05:00,96.38637787052053,101.47097955585585,93.43730458875211,99.95001983642578,301620,0.0,0.0,0.0
2020-08-31 00:00:00+05:00,98.59706990113858,100.36120629273054,96.82851791809544,98.5484390258789,289960,0.0,0.0,0.0
2020-09-01 00:00:00+05:00,97.71279401582132,100.56459077062388,96.38638002709729,99.26028442382812,202400,0.0,0.0,0.0
2020-09-02 00:00:00+05:00,99.48135324666391,104.33604001385287,98.59706983457721,101.47982025146484,675180,0.0,0.0,0.0
2020-09-03 00:00:00+05:00,103.90274865851465,109.08904266357422,103.90274865851465,109.08904266357422,1188660,0.0,0.0,0.0
2020-09-04 00:00:00+05:00,110.53483142769863,117.26861572265625,110.53483142769863,117.26861572265625,3905880,0.0,0.0,0.0
2020-09-07 00:00:00+05:00,119.37760677088419,126.06275939941406,119.37760677088419,126.06275939941406,1615680,0.0,0.0,0.0
2020-09-08 00:00:00+05:00,135.5157012939453,135.5157012939453,132.63737394232496,135.5157012939453,3920180,0.0,0.0,0.0
2020-09-09 00:00:00+05:00,135.51568588437553,142.36884617287672,129.55122448209661,136.3955535888672,2149400,0.0,0.0,0.0
2020-09-10 00:00:00+05:00,138.82734988289624,140.15376398291326,132.64181074448848,133.10606384277344,571560,0.0,0.0,0.0
2020-09-11 00:00:00+05:00,134.41035910694237,137.06318693961117,125.3464935728487,131.54086303710938,573100,0.0,0.0,0.0
2020-09-14 00:00:00+05:00,133.08393093899195,133.95495269227436,128.8128742504335,129.33901977539062,194480,0.0,0.0,0.0
2020-09-15 00:00:00+05:00,129.9845507905426,132.59758654028354,127.33613093926759,127.7826919555664,218020,0.0,0.0,0.0
2020-09-16 00:00:00+05:00,127.77826128876482,131.97859433491226,127.3361233116425,130.79808044433594,207680,0.0,0.0,0.0
2020-09-17 00:00:00+05:00,132.5975872781932,132.5975872781932,130.43111253269458,130.9528350830078,224180,0.0,0.0,0.0
2020-09-18 00:00:00+05:00,131.09429841793556,138.3409735688438,130.89533707811793,133.3624725341797,881320,0.0,0.0,0.0
2020-09-21 00:00:00+05:00,133.12814904715685,134.34403221225622,130.8732438472721,132.22618103027344,176880,0.0,0.0,0.0
2020-09-22 00:00:00+05:00,132.19966665852763,132.19966665852763,128.22040969833722,131.36402893066406,302280,0.0,0.0,0.0
2020-09-23 00:00:00+05:00,129.10909093130584,131.84594103305403,129.10909093130584,130.51068115234375,218240,0.0,0.0,0.0
2020-09-24 00:00:00+05:00,130.4355363297516,132.8628797861653,127.7782704223265,132.41189575195312,433400,0.0,0.0,0.0
2020-09-25 00:00:00+05:00,130.90418655560345,137.9474626979038,130.90418655560345,132.62411499023438,358160,0.0,0.0,0.0
2020-09-28 00:00:00+05:00,131.31540048126504,133.08395266629486,127.33614322262198,128.2336883544922,336600,0.0,0.0,0.0
2020-09-29 00:00:00+05:00,128.2292597168095,129.09585856116473,122.52566581217367,125.2890396118164,819280,0.0,0.0,0.0
2020-09-30 00:00:00+05:00,124.13061321636962,125.31997314493208,119.37761877808106,120.27958679199219,227700,0.0,0.0,0.0
2020-10-01 00:00:00+05:00,122.25152841203504,122.25152841203504,113.40874612294807,119.95240783691406,479600,0.0,0.0,0.0
2020-10-02 00:00:00+05:00,120.2618940918966,123.35687479151719,115.64153810472439,116.82205200195312,395560,0.0,0.0,0.0
2020-10-05 00:00:00+05:00,113.49716702139612,116.06157925186221,112.55541413629459,114.57598876953125,390060,0.0,0.0,0.0
2020-10-06 00:00:00+05:00,114.58041189452456,117.1669243481083,111.86125359035795,115.28783416748047,768020,0.0,0.0,0.0
2020-10-07 00:00:00+05:00,115.84491626689594,123.9316445648304,114.96064035498684,122.12771606445312,902000,0.0,0.0,0.0
2020-10-08 00:00:00+05:00,122.47259182001878,129.48934488236506,122.14540763608686,125.00605773925781,877140,0.0,0.0,0.0
2020-10-09 00:00:00+05:00,126.00970858132662,128.22039845292164,121.5883139958131,125.61178588867188,191840,0.0,0.0,0.0
2020-10-12 00:00:00+05:00,125.12544169601031,126.89399372138942,124.9087882843948,125.19175720214844,290620,0.0,0.0,0.0
2020-10-13 00:00:00+05:00,125.17406487404344,127.33613144571738,122.0304605390062,123.05622100830078,204160,0.0,0.0,0.0
2020-10-14 00:00:00+05:00,123.79901500838716,124.68329840475717,122.0304556368091,123.29939270019531,126060,0.0,0.0,0.0
2020-10-15 00:00:00+05:00,123.86974861050798,127.11505971526628,122.98989568273413,123.7459487915039,172260,0.0,0.0,0.0
2020-10-16 00:00:00+05:00,123.35687965404311,123.35687965404311,119.81976083538125,121.81381225585938,77000,0.0,0.0,0.0
2020-10-19 00:00:00+05:00,123.35687303081188,125.96549301022954,121.6104213572191,122.6803970336914,157960,0.0,0.0,0.0
2020-10-20 00:00:00+05:00,122.9589589418532,125.12544865146522,122.68041302133494,124.34285736083984,135300,0.0,0.0,0.0
2020-10-21 00:00:00+05:00,125.12545289777542,133.47304413998208,124.47108443395241,131.18275451660156,603020,0.0,0.0,0.0
2020-10-22 00:00:00+05:00,130.8732476142438,132.6329535737586,127.3405518150374,129.08258056640625,416680,0.0,0.0,0.0
2020-10-23 00:00:00+05:00,128.66254406584108,128.97205105586602,126.00971606243061,128.0347137451172,223960,0.0,0.0,0.0
2020-10-26 00:00:00+05:00,128.20714320076968,137.63354729584628,128.20714320076968,135.3344268798828,653180,0.0,0.0,0.0
2020-10-27 00:00:00+05:00,134.5297315327046,139.27388710654353,134.52088550823933,136.64756774902344,315920,0.0,0.0,0.0
2020-10-28 00:00:00+05:00,134.41036695523567,140.60031376855397,131.35960141143963,135.38748168945312,482680,0.0,0.0,0.0
2020-10-29 00:00:00+05:00,131.8017368389725,134.63142590745778,127.86669537606127,132.90708923339844,439340,0.0,0.0,0.0
2020-10-30 00:00:00+05:00,132.90708923339844,132.90708923339844,132.90708923339844,132.90708923339844,0,0.0,0.0,0.0
2020-11-02 00:00:00+05:00,132.6418037563644,132.6418037563644,126.45185677340515,130.61680603027344,279840,0.0,0.0,0.0
2020-11-03 00:00:00+05:00,133.08394022523177,136.93055125770772,131.38170371145637,136.2054443359375,244640,0.0,0.0,0.0
2020-11-04 00:00:00+05:00,137.06318564818483,137.0853007098599,133.52606706229682,134.28213500976562,130900,0.0,0.0,0.0
2020-11-05 00:00:00+05:00,135.40517667939963,136.39998348575236,132.70813334925748,134.41036987304688,401280,0.0,0.0,0.0
2020-11-06 00:00:00+05:00,134.41036381526683,137.50532972846213,133.08835802267652,135.92247009277344,698280,0.0,0.0,0.0
2020-11-09 00:00:00+05:00,136.62104086169919,138.8317305910951,135.95782652171914,136.63873291015625,324940,0.0,0.0,0.0
2020-11-10 00:00:00+05:00,137.1073984159181,142.1256768760861,133.9682025744929,138.57972717285156,1056880,0.0,0.0,0.0
2020-11-11 00:00:00+05:00,137.284271462367,141.92672786513725,137.1737258310617,140.23333740234375,429440,0.0,0.0,0.0
2020-11-12 00:00:00+05:00,141.04246421299698,149.4431165996091,141.04246421299698,148.39524841308594,1311640,0.0,0.0,0.0
2020-11-13 00:00:00+05:00,148.10782495933577,158.28585851252777,145.4638284837821,156.59246826171875,1161380,0.0,0.0,0.0
2020-11-16 00:00:00+05:00,156.51733003013413,165.36011988855435,148.11667818040246,154.06788635253906,828520,0.0,0.0,0.0
2020-11-17 00:00:00+05:00,156.95947839704158,156.95947839704158,149.44311691098477,150.46444702148438,410080,0.0,0.0,0.0
2020-11-18 00:00:00+05:00,149.88525249684238,152.09594265000987,148.5588235626165,150.1195831298828,335940,0.0,0.0,0.0
2020-11-19 00:00:00+05:00,151.20722736539705,151.65378836111847,147.67453166969344,148.8638916015625,226380,0.0,0.0,0.0
2020-11-20 00:00:00+05:00,148.86831871232738,148.86831871232738,143.69527893413388,145.04380798339844,286880,0.0,0.0,0.0
2020-11-23 00:00:00+05:00,145.68490156878613,145.68490156878613,139.27389346797796,141.60838317871094,595980,0.0,0.0,0.0
2020-11-24 00:00:00+05:00,143.6510905904699,146.1270576363272,141.57303144743113,145.0703582763672,662200,0.0,0.0,0.0
2020-11-25 00:00:00+05:00,145.8971520186649,155.9469797685112,145.8971520186649,155.75244140625,1042360,0.0,0.0,0.0
2020-11-26 00:00:00+05:00,159.3912228247773,162.0440655247862,157.4015945103515,159.83778381347656,1562220,0.0,0.0,0.0
2020-11-27 00:00:00+05:00,160.05444387529954,165.8022526486232,153.42234427026713,160.80165100097656,1321320,0.0,0.0,0.0
2020-11-30 00:00:00+05:00,161.38084624323398,165.13902634876774,160.054432354632,162.70726013183594,625020,0.0,0.0,0.0
2020-12-01 00:00:00+05:00,163.59155122375995,167.56196171518081,161.82298452646629,163.21572875976562,762080,0.0,0.0,0.0
2020-12-02 00:00:00+05:00,163.59154898870258,165.71380821720737,160.49656844246596,162.39776611328125,695860,0.0,0.0,0.0
2020-12-03 00:00:00+05:00,164.89586643666485,173.5396949133987,159.43544942595184,169.35263061523438,1838540,0.0,0.0,0.0
2020-12-04 00:00:00+05:00,168.50370170434755,172.43431980117674,168.50370170434755,169.77706909179688,870980,0.0,0.0,0.0
2020-12-07 00:00:00+05:00,167.12866658538422,175.75039458525302,167.12866658538422,171.10350036621094,915860,0.0,0.0,0.0
2020-12-08 00:00:00+05:00,171.10792299825215,174.1144732284809,165.80667524551464,167.3408966064453,699380,0.0,0.0,0.0
2020-12-09 00:00:00+05:00,167.12868130523174,170.22366238211583,164.47585310418148,165.1036834716797,521840,0.0,0.0,0.0
2020-12-10 00:00:00+05:00,165.36011880356105,170.88686613939166,162.70286775612246,165.2495880126953,1361360,0.0,0.0,0.0
2020-12-11 00:00:00+05:00,165.80224448924287,167.12423539565992,163.1494018093155,163.9010467529297,479820,0.0,0.0,0.0
2020-12-14 00:00:00+05:00,164.03369965183165,166.23996659899794,162.26513284171446,163.47659301757812,608080,0.0,0.0,0.0
2020-12-15 00:00:00+05:00,164.03370099265263,165.75803769111334,159.62115221992755,161.5135040283203,506440,0.0,0.0,0.0
2020-12-16 00:00:00+05:00,163.1494007892082,173.62368774414062,162.7072628190387,173.62368774414062,3007400,0.0,0.0,0.0
2020-12-17 00:00:00+05:00,177.7400309355396,180.83501213677764,172.92071281856894,177.9655303955078,2261820,0.0,0.0,0.0
2020-12-18 00:00:00+05:00,176.85571384813267,180.83497022975698,175.69289208172157,177.39955139160156,513260,0.0,0.0,0.0
2020-12-21 00:00:00+05:00,178.18215388225642,179.97280600991292,176.32515656822147,176.88226318359375,331320,0.0,0.0,0.0
2020-12-22 00:00:00+05:00,176.85571459410585,179.06641918980964,164.47582229052622,174.724609375,779460,0.0,0.0,0.0
2020-12-23 00:00:00+05:00,174.73346539362743,176.94857828586953,172.43433010781922,174.84841918945312,257400,0.0,0.0,0.0
2020-12-24 00:00:00+05:00,176.4091644451428,182.60353398880952,175.0915965366718,180.74655151367188,709940,0.0,0.0,0.0
2020-12-25 00:00:00+05:00,180.74655151367188,180.74655151367188,180.74655151367188,180.74655151367188,0,0.0,0.0,0.0
2020-12-28 00:00:00+05:00,179.95071392969672,180.83498992362152,177.29787110559803,178.73040771484375,122760,0.0,0.0,0.0
2020-12-29 00:00:00+05:00,178.62428520850284,179.06642316900422,176.85571852417436,177.4437713623047,112640,0.0,0.0,0.0
2020-12-30 00:00:00+05:00,176.4135852027954,187.24600262574486,176.4135852027954,185.34922790527344,642840,0.0,0.0,0.0
2020-12-31 00:00:00+05:00,187.9092366028588,191.2208561479864,183.4878415781295,185.35809326171875,733260,0.0,0.0,0.0
2021-01-01 00:00:00+05:00,186.98072873611568,188.79351092095914,183.50994012970529,184.8805694580078,186780,0.0,0.0,0.0
2021-01-04 00:00:00+05:00,183.04568886662014,183.09873533176992,173.75633853174878,176.210205078125,443520,0.0,0.0,0.0
2021-01-05 00:00:00+05:00,176.413590757442,178.62429553001377,174.73789239143449,175.56910705566406,298980,0.0,0.0,0.0
2021-01-06 00:00:00+05:00,176.00238982309114,182.214451208199,175.5293056164644,179.10621643066406,413820,0.0,0.0,0.0
2021-01-07 00:00:00+05:00,178.62870017614333,184.81422317465723,178.62870017614333,183.1517791748047,461120,0.0,0.0,0.0
2021-01-08 00:00:00+05:00,185.15910548871256,187.7986792371043,182.60353929434885,184.24830627441406,253220,0.0,0.0,0.0
2021-01-11 00:00:00+05:00,185.69853208236083,185.69853208236083,182.86884282239828,183.359619140625,137720,0.0,0.0,0.0
2021-01-12 00:00:00+05:00,184.39419468938084,188.79348893999875,181.71925185153438,186.86575317382812,509080,0.0,0.0,0.0
2021-01-13 00:00:00+05:00,190.11548774413777,200.87274386147823,188.79349681307505,199.38714599609375,1461240,0.0,0.0,0.0
2021-01-14 00:00:00+05:00,201.16897430566362,208.68977295747067,200.289121323642,204.62208557128906,752180,0.0,0.0,0.0
2021-01-15 00:00:00+05:00,204.9316016041651,212.22690114551307,204.62209460274966,207.31915283203125,841720,0.0,0.0,0.0
2021-01-18 00:00:00+05:00,207.80548191100485,210.8474012050502,202.72087304656742,203.84390258789062,208560,0.0,0.0,0.0
2021-01-19 00:00:00+05:00,206.21378052300616,206.21378052300616,199.40483493969936,200.12551879882812,144540,0.0,0.0,0.0
2021-01-20 00:00:00+05:00,201.17338045012545,202.72087073217065,191.45516166444082,197.26487731933594,684640,0.0,0.0,0.0
2021-01-21 00:00:00+05:00,195.6466704917748,203.60516951217238,195.42559406566602,202.1947479248047,449020,0.0,0.0,0.0
2021-01-22 00:00:00+05:00,204.71050224822685,209.57403473110548,200.0680461701714,207.1997528076172,994620,0.0,0.0,0.0
2021-01-25 00:00:00+05:00,209.56963120356363,218.41684406957503,207.3633641741481,210.0559844970703,1044780,0.0,0.0,0.0
2021-01-26 00:00:00+05:00,212.22245726948645,214.43757014874706,210.06923687902943,212.1870880126953,674300,0.0,0.0,0.0
2021-01-27 00:00:00+05:00,213.09789066306575,214.4994809743171,210.45831697466303,213.2791748046875,867900,0.0,0.0,0.0
2021-01-28 00:00:00+05:00,216.206123081809,217.97468982613316,205.39582063829945,205.98829650878906,623920,0.0,0.0,0.0
2021-01-29 00:00:00+05:00,205.15264565419938,208.6897643288783,202.49981777993293,203.95887756347656,315480,0.0,0.0,0.0
2021-02-01 00:00:00+05:00,205.2808819988962,206.479073180925,203.38410712391635,205.58154296875,250800,0.0,0.0,0.0
2021-02-02 00:00:00+05:00,206.0369143270918,208.49079560846207,204.78123894884706,206.31546020507812,310860,0.0,0.0,0.0
2021-02-03 00:00:00+05:00,206.9654082396919,211.34258749276475,206.72665462686865,208.45542907714844,404360,0.0,0.0,0.0
2021-02-04 00:00:00+05:00,210.2372551815318,214.4375734137016,207.8054888697864,213.17747497558594,608300,0.0,0.0,0.0
2021-02-05 00:00:00+05:00,213.17747497558594,213.17747497558594,213.17747497558594,213.17747497558594,0,0.0,0.0,0.0
2021-02-08 00:00:00+05:00,213.55331905009157,216.64828522382754,212.67346601335666,215.42799377441406,505780,0.0,0.0,0.0
2021-02-09 00:00:00+05:00,212.27550485469217,217.97468992934685,212.27550485469217,216.90028381347656,972180,0.0,0.0,0.0
2021-02-10 00:00:00+05:00,218.41682237269268,218.41682237269268,210.01617136234827,211.3647003173828,266200,0.0,0.0,0.0
2021-02-11 00:00:00+05:00,212.22689343083837,213.11116943237406,204.71051773313624,205.8114471435547,208340,0.0,0.0,0.0
2021-02-12 00:00:00+05:00,205.59921717342746,221.24652988427684,202.05767530495734,211.9129638671875,344520,0.0,0.0,0.0
2021-02-15 00:00:00+05:00,217.36011982751742,225.93319455932652,216.2017209708607,219.72557067871094,752840,0.0,0.0,0.0
2021-02-16 00:00:00+05:00,222.8338017324446,224.16021567290898,220.18538202164936,220.93702697753906,176440,0.0,0.0,0.0
2021-02-17 00:00:00+05:00,221.0696630539844,221.95395387690604,216.6482683086723,219.59292602539062,165220,0.0,0.0,0.0
2021-02-18 00:00:00+05:00,219.74324975937557,220.40646416802693,216.42720740076697,218.71307373046875,252120,0.0,0.0,0.0
2021-02-19 00:00:00+05:00,220.11907382495784,225.98183640078753,218.71307529824847,222.34303283691406,843040,0.0,0.0,0.0
2021-02-22 00:00:00+05:00,222.3076682697373,223.2671058092607,218.19576553603434,220.86187744140625,373340,0.0,0.0,0.0
2021-02-23 00:00:00+05:00,218.86780752938628,221.06965133908315,216.65267984039343,218.48313903808594,111540,0.0,0.0,0.0
2021-02-24 00:00:00+05:00,217.32032564105603,220.1853839331826,215.54292768009213,218.02774047851562,340780,0.0,0.0,0.0
2021-02-25 00:00:00+05:00,219.30111001338022,221.06525379565767,215.321853277953,218.03216552734375,245740,0.0,0.0,0.0
2021-02-26 00:00:00+05:00,217.0904278352348,223.72251273653993,216.15309051735503,221.57371520996094,289080,0.0,0.0,0.0
2021-03-01 00:00:00+05:00,221.06965487800377,221.06965487800377,216.2017141521929,218.66000366210938,152680,0.0,0.0,0.0
2021-03-02 00:00:00+05:00,218.85897941683933,220.1809704133182,217.094835574981,218.31956481933594,72600,0.0,0.0,0.0
2021-03-03 00:00:00+05:00,217.7536283283548,219.27901854849193,216.95778288642205,217.678466796875,164120,0.0,0.0,0.0
2021-03-04 00:00:00+05:00,216.64826204185698,222.83822341163614,211.25417574777725,217.24073791503906,608960,0.0,0.0,0.0
2021-03-05 00:00:00+05:00,217.65193314771554,218.4168323063762,214.43757560248105,217.4176025390625,131340,0.0,0.0,0.0
2021-03-08 00:00:00+05:00,219.7432420300804,219.7432420300804,211.34259079938724,212.6645965576172,124740,0.0,0.0,0.0
2021-03-09 00:00:00+05:00,213.55332219612797,213.55332219612797,196.71664837474702,199.87794494628906,212520,0.0,0.0,0.0
2021-03-10 00:00:00+05:00,200.95233528331326,201.1733968603105,184.88940799941724,186.48995971679688,300300,0.0,0.0,0.0
2021-03-11 00:00:00+05:00,185.25636829151878,192.7727432573465,179.0664220411637,189.0631866455078,466400,0.0,0.0,0.0
2021-03-12 00:00:00+05:00,194.5413019635597,203.2425992455753,187.90921752110143,199.98846435546875,324940,0.0,0.0,0.0
2021-03-15 00:00:00+05:00,204.48943109489787,214.87971069963444,202.94195559068748,213.85394287109375,552420,0.0,0.0,0.0
2021-03-16 00:00:00+05:00,216.643847484073,218.85453730643863,211.34258523804948,217.7005615234375,597300,0.0,0.0,0.0
2021-03-17 00:00:00+05:00,220.62752236996374,220.62752236996374,213.9998607666358,215.92758178710938,254540,0.0,0.0,0.0
2021-03-18 00:00:00+05:00,216.6482639804444,218.8589687300967,210.01617941613495,212.29762268066406,321420,0.0,0.0,0.0
2021-03-19 00:00:00+05:00,214.4375799099827,218.41683669381095,211.5901987642875,216.74996948242188,80520,0.0,0.0,0.0
2021-03-22 00:00:00+05:00,226.80167854321118,227.04581382689602,215.32732021002397,224.35543823242188,201200,0.875,1.1,0.0
2021-03-23 00:00:00+05:00,224.35543823242188,224.35543823242188,224.35543823242188,224.35543823242188,0,0.0,0.0,0.0
2021-03-24 00:00:00+05:00,224.60448119546868,226.06929302935217,221.18658691640718,222.0264129638672,219000,0.0,1.1,0.0
2021-03-25 00:00:00+05:00,222.16311369902414,230.46371355151513,221.69925068810952,222.68067932128906,1358800,0.0,0.0,0.0
2021-03-26 00:00:00+05:00,222.16310441379227,225.82513360742618,221.18656329548986,223.251953125,396400,0.0,0.0,0.0
2021-03-29 00:00:00+05:00,224.540999354941,231.9285359472471,207.51500584753688,228.12979125976562,877800,0.0,0.0,0.0
2021-03-30 00:00:00+05:00,219.72175777430098,229.4871692309366,219.72175777430098,224.63375854492188,301600,0.0,0.0,0.0
2021-03-31 00:00:00+05:00,226.0692795333761,233.3933382655589,219.72176196548432,229.74595642089844,341800,0.0,0.0,0.0
2021-04-01 00:00:00+05:00,227.55849829891628,231.9285259588971,220.2344395844248,227.1727752685547,108000,0.0,0.0,0.0
2021-04-02 00:00:00+05:00,224.7265458714692,224.7265458714692,221.77251467260245,223.7451171875,42400,0.0,0.0,0.0
2021-04-05 00:00:00+05:00,219.72176025608826,219.72176025608826,208.05209641376533,211.62135314941406,109400,0.0,0.0,0.0
2021-04-06 00:00:00+05:00,211.46999616418628,219.72176618057858,211.46999616418628,218.68174743652344,108600,0.0,0.0,0.0
2021-04-07 00:00:00+05:00,218.69152160959084,218.69639418292027,215.0831947987051,216.90444946289062,64400,0.0,0.0,0.0
2021-04-08 00:00:00+05:00,216.79213884910385,220.45416822155494,215.86930029484506,218.2178955078125,141000,0.0,0.0,0.0
2021-04-09 00:00:00+05:00,217.30482294343045,226.06928610817468,217.28041537394756,223.35939025878906,593800,0.0,0.0,0.0
2021-04-12 00:00:00+05:00,224.6044716095802,227.53409515231385,219.7217657050241,220.75689697265625,324400,0.0,0.0,0.0
2021-04-13 00:00:00+05:00,217.76868222648588,225.14157108472463,217.76868222648588,222.58302307128906,61400,0.0,0.0,0.0
2021-04-14 00:00:00+05:00,224.1162052984597,225.92281247797564,223.04200401861192,225.22946166992188,195600,0.0,0.0,0.0
2021-04-15 00:00:00+05:00,223.38380186972282,229.48718443446933,221.2451742349018,225.50778198242188,45800,0.0,0.0,0.0
2021-04-16 00:00:00+05:00,225.09275424467577,228.02237794417263,225.09275424467577,226.3134307861328,18800,0.0,0.0,0.0
2021-04-19 00:00:00+05:00,219.96588727641762,231.92851599622279,218.25694031644545,227.26065063476562,67400,0.0,0.0,0.0
2021-04-20 00:00:00+05:00,227.04582399400897,227.72939983877,223.627929869368,226.51361083984375,130000,0.0,0.0,0.0
2021-04-21 00:00:00+05:00,227.03607660513347,227.03607660513347,222.1631304885773,222.94436645507812,46200,0.0,0.0,0.0
2021-04-22 00:00:00+05:00,222.65627778023608,222.72462791479006,212.44653789718112,216.52847290039062,109000,0.0,0.0,0.0
2021-04-23 00:00:00+05:00,210.9329029809721,214.83906785099012,210.4543924200938,213.91622924804688,50200,0.0,0.0,0.0
2021-04-26 00:00:00+05:00,213.90156863196373,224.11130822409066,212.88597238429617,219.31161499023438,134000,0.0,0.0,0.0
2021-04-27 00:00:00+05:00,217.7686923303946,222.163127825851,213.61839214024133,219.37510681152344,87200,0.0,0.0,0.0
2021-04-28 00:00:00+05:00,215.86443115404398,219.2237352025891,214.8390599332861,215.9523162841797,455800,0.0,0.0,0.0
2021-04-29 00:00:00+05:00,211.17703901950082,218.74523348147136,208.384130531695,214.08712768554688,41200,0.0,0.0,0.0
