Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-08-03 00:00:00+05:00,32.95000076293945,34.099998474121094,32.900001525878906,33.779998779296875,34912500,0.0,0.0,0.0
2020-08-04 00:00:00+05:00,33.59000015258789,34.04999923706055,32.599998474121094,32.75,20586000,0.0,0.0,0.0
2020-08-05 00:00:00+05:00,32.9900016784668,35.20000076293945,32.290000915527344,35.029998779296875,38479500,0.0,0.0,0.0
2020-08-06 00:00:00+05:00,35.400001525878906,36.45000076293945,35.099998474121094,36.099998474121094,38472000,0.0,0.0,0.0
2020-08-07 00:00:00+05:00,36.06999969482422,36.9900016784668,35.54999923706055,35.900001525878906,23547000,0.0,0.0,0.0
2020-08-10 00:00:00+05:00,35.84000015258789,36.20000076293945,34.900001525878906,35.13999938964844,10287000,0.0,0.0,0.0
2020-08-11 00:00:00+05:00,35.29999923706055,36.54999923706055,35.189998626708984,35.88999938964844,22062500,0.0,0.0,0.0
2020-08-12 00:00:00+05:00,36.25,36.77000045776367,34.75,35.02000045776367,19861500,0.0,0.0,0.0
2020-08-13 00:00:00+05:00,35.0,35.689998626708984,34.25,35.459999084472656,12425500,0.0,0.0,0.0
2020-08-14 00:00:00+05:00,35.459999084472656,35.459999084472656,35.459999084472656,35.459999084472656,0,0.0,0.0,0.0
2020-08-17 00:00:00+05:00,35.70000076293945,36.099998474121094,34.79999923706055,35.09000015258789,15387500,0.0,0.0,0.0
2020-08-18 00:00:00+05:00,35.369998931884766,36.400001525878906,35.099998474121094,36.119998931884766,24345000,0.0,0.0,0.0
2020-08-19 00:00:00+05:00,36.099998474121094,36.41999816894531,35.349998474121094,35.5,12061500,0.0,0.0,0.0
2020-08-20 00:00:00+05:00,35.349998474121094,35.5,34.5099983215332,34.66999816894531,8041000,0.0,0.0,0.0
2020-08-21 00:00:00+05:00,34.349998474121094,35.060001373291016,33.04999923706055,34.18000030517578,10613000,0.0,0.0,0.0
2020-08-24 00:00:00+05:00,34.45000076293945,35.099998474121094,34.04999923706055,34.90999984741211,8843000,0.0,0.0,0.0
2020-08-25 00:00:00+05:00,35.189998626708984,36.099998474121094,35.099998474121094,35.56999969482422,16094000,0.0,0.0,0.0
2020-08-26 00:00:00+05:00,35.7400016784668,36.599998474121094,35.29999923706055,36.20000076293945,17234500,0.0,0.0,0.0
2020-08-27 00:00:00+05:00,36.029998779296875,36.90999984741211,36.029998779296875,36.310001373291016,16501000,0.0,0.0,0.0
2020-08-28 00:00:00+05:00,36.349998474121094,36.599998474121094,35.849998474121094,35.91999816894531,4408500,0.0,0.0,0.0
2020-08-31 00:00:00+05:00,36.29999923706055,36.790000915527344,36.029998779296875,36.150001525878906,8425500,0.0,0.0,0.0
2020-09-01 00:00:00+05:00,36.18000030517578,37.470001220703125,36.18000030517578,37.150001525878906,18479500,0.0,0.0,0.0
2020-09-02 00:00:00+05:00,37.599998474121094,38.150001525878906,37.5,37.630001068115234,15887000,0.0,0.0,0.0
2020-09-03 00:00:00+05:00,37.66999816894531,40.45000076293945,37.599998474121094,40.41999816894531,39195500,0.0,0.0,0.0
2020-09-04 00:00:00+05:00,40.9900016784668,41.75,39.75,40.72999954223633,25649000,0.0,0.0,0.0
2020-09-07 00:00:00+05:00,41.5099983215332,41.540000915527344,40.70000076293945,41.13999938964844,12598000,0.0,0.0,0.0
2020-09-08 00:00:00+05:00,41.310001373291016,41.599998474121094,39.04999923706055,39.86000061035156,11789000,0.0,0.0,0.0
2020-09-09 00:00:00+05:00,39.77000045776367,40.5,38.75,39.65999984741211,8721000,0.0,0.0,0.0
2020-09-10 00:00:00+05:00,39.900001525878906,40.79999923706055,39.459999084472656,39.709999084472656,10417500,0.0,0.0,0.0
2020-09-11 00:00:00+05:00,39.849998474121094,40.099998474121094,38.52000045776367,38.72999954223633,8875500,0.0,0.0,0.0
2020-09-14 00:00:00+05:00,38.72999954223633,39.68000030517578,38.0099983215332,39.189998626708984,8940500,0.0,0.0,0.0
2020-09-15 00:00:00+05:00,39.4900016784668,41.5,39.45000076293945,40.060001373291016,24086500,0.0,0.0,0.0
2020-09-16 00:00:00+05:00,40.54999923706055,40.900001525878906,39.29999923706055,39.83000183105469,12206500,0.0,0.0,0.0
2020-09-17 00:00:00+05:00,40.45000076293945,40.599998474121094,39.790000915527344,39.93000030517578,7681000,0.0,0.0,0.0
2020-09-18 00:00:00+05:00,39.599998474121094,39.900001525878906,39.38999938964844,39.47999954223633,4890500,0.0,0.0,0.0
2020-09-21 00:00:00+05:00,39.47999954223633,39.599998474121094,38.939998626708984,39.040000915527344,3716500,0.0,0.0,0.0
2020-09-22 00:00:00+05:00,39.04999923706055,39.79999923706055,38.79999923706055,39.58000183105469,9859000,0.0,0.0,0.0
2020-09-23 00:00:00+05:00,39.849998474121094,40.45000076293945,39.5,39.68000030517578,12738500,0.0,0.0,0.0
2020-09-24 00:00:00+05:00,39.75,40.279998779296875,39.400001525878906,39.790000915527344,8985000,0.0,0.0,0.0
2020-09-25 00:00:00+05:00,39.40999984741211,40.150001525878906,38.400001525878906,38.72999954223633,11139000,0.0,0.0,0.0
2020-09-28 00:00:00+05:00,38.5,39.04999923706055,35.83000183105469,36.150001525878906,12328500,0.0,0.0,0.0
2020-09-29 00:00:00+05:00,36.0099983215332,37.099998474121094,35.65999984741211,36.77000045776367,14359500,0.0,0.0,0.0
2020-09-30 00:00:00+05:00,37.29999923706055,37.599998474121094,35.25,35.88999938964844,11806000,0.0,0.0,0.0
2020-10-01 00:00:00+05:00,35.95000076293945,36.97999954223633,34.31999969482422,36.54999923706055,12096000,0.0,0.0,0.0
2020-10-02 00:00:00+05:00,36.900001525878906,37.4900016784668,36.0,36.20000076293945,12384500,0.0,0.0,0.0
2020-10-05 00:00:00+05:00,36.25,36.9900016784668,34.599998474121094,35.36000061035156,11878000,0.0,0.0,0.0
2020-10-06 00:00:00+05:00,35.4900016784668,36.599998474121094,34.900001525878906,36.290000915527344,11638579,0.0,0.0,0.0
2020-10-07 00:00:00+05:00,36.70000076293945,38.34000015258789,36.40999984741211,37.9900016784668,17631330,0.0,0.0,0.0
2020-10-08 00:00:00+05:00,38.349998474121094,39.45000076293945,38.29999923706055,39.130001068115234,20696454,0.0,0.0,0.0
2020-10-09 00:00:00+05:00,39.20000076293945,39.689998626708984,38.70000076293945,38.810001373291016,10300822,0.0,0.0,0.0
2020-10-12 00:00:00+05:00,38.650001525878906,39.29999923706055,36.54999923706055,37.33000183105469,10264021,0.0,0.0,0.0
2020-10-13 00:00:00+05:00,37.20000076293945,37.599998474121094,36.0099983215332,36.810001373291016,9942534,0.0,0.0,0.0
2020-10-14 00:00:00+05:00,37.29999923706055,37.45000076293945,36.599998474121094,37.2599983215332,6013203,0.0,0.0,0.0
2020-10-15 00:00:00+05:00,37.599998474121094,38.29999923706055,36.70000076293945,36.95000076293945,9092149,0.0,0.0,0.0
2020-10-16 00:00:00+05:00,36.79999923706055,37.2400016784668,36.15999984741211,37.040000915527344,5069772,0.0,0.0,0.0
