Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2015-08-03 19:00:00+00:00,39.35274607041301,40.14323896174052,39.18090001770378,39.723934173583984,959000,0.0,0.0,0.0
2015-08-04 19:00:00+00:00,39.52458728285339,39.99888138626918,39.18089521952423,39.448974609375,1320500,0.0,0.0,0.0
2015-08-05 19:00:00+00:00,39.627699414595,40.198226926067086,39.59332810752779,40.00576019287109,534000,0.0,0.0,0.0
2015-08-06 19:00:00+00:00,40.14323686617509,40.47318095549348,39.69643610359002,39.85453414916992,343000,0.0,0.0,0.0
2015-08-09 19:00:00+00:00,39.86827918278317,39.86827918278317,39.52458712086263,39.53145980834961,253000,0.0,0.0,0.0
2015-08-10 19:00:00+00:00,39.86828039274772,39.86828039274772,39.4902196375938,39.6276969909668,227000,0.0,0.0,0.0
2015-08-11 19:00:00+00:00,39.6276955840554,39.69643294722029,39.17402216954508,39.22901153564453,384500,0.0,0.0,0.0
2015-08-12 19:00:00+00:00,39.24963481488858,39.50396884416937,39.18777013508548,39.332122802734375,172000,0.0,0.0,0.0
2015-08-13 19:00:00+00:00,39.332122802734375,39.332122802734375,39.332122802734375,39.332122802734375,0,0.0,0.0,0.0
2015-08-16 19:00:00+00:00,39.52458953857422,39.59332690629804,39.33212281121751,39.52458953857422,429000,0.0,0.0,0.0
2015-08-17 19:00:00+00:00,39.5658356102367,40.12949044609141,39.52459161413905,39.77892303466797,868500,0.0,0.0,0.0
2015-08-18 19:00:00+00:00,39.730804272394266,39.937018997772284,39.59332691475476,39.71705627441406,245000,0.0,0.0,0.0
2015-08-19 19:00:00+00:00,39.18776963447297,39.5177163373162,38.59662146210483,39.48334503173828,139500,0.0,0.0,0.0
2015-08-20 19:00:00+00:00,39.48334443959095,39.52458843236842,37.51055267291126,37.89548873901367,776500,0.0,0.0,0.0
2015-08-23 19:00:00+00:00,37.462435923814574,37.462435923814574,36.00518226979093,36.05329895019531,767000,0.0,0.0,0.0
2015-08-24 19:00:00+00:00,36.08766902825752,37.11187259823957,35.675239573942434,36.93315124511719,476000,0.0,0.0,0.0
2015-08-25 19:00:00+00:00,37.05000633241932,37.11874369780956,35.75772341021604,36.328250885009766,434500,0.0,0.0,0.0
2015-08-26 19:00:00+00:00,36.40386302932342,36.87815975895113,36.29388167300556,36.4863510131836,844500,0.0,0.0,0.0
2015-08-27 19:00:00+00:00,36.76130313720893,37.31808522920559,36.45197975276635,36.9675178527832,606500,0.0,0.0,0.0
2015-08-30 19:00:00+00:00,37.09125017305986,37.09125017305986,36.22514724951345,36.4176139831543,1110500,0.0,0.0,0.0
2015-08-31 19:00:00+00:00,36.43136215209961,36.5619642045154,36.30076009968383,36.43136215209961,245500,0.0,0.0,0.0
2015-09-01 19:00:00+00:00,36.09454274319607,36.43136215079458,36.09454274319607,36.238895416259766,422500,0.0,0.0,0.0
2015-09-02 19:00:00+00:00,36.56883675824464,37.35932694564051,36.29388205348637,36.99501419067383,894500,0.0,0.0,0.0
2015-09-03 19:00:00+00:00,37.0431336649966,37.0431336649966,36.43136215403151,36.720062255859375,389500,0.0,0.0,0.0
2015-09-06 19:00:00+00:00,36.60320190412211,36.66506657560711,36.1564012076013,36.24576187133789,546500,0.0,0.0,0.0
2015-09-07 19:00:00+00:00,36.43136355119101,36.61695760469623,35.922698076158646,36.34200286865234,294500,0.0,0.0,0.0
2015-09-08 19:00:00+00:00,37.04313085477236,37.1668602096442,36.10828800559058,36.802547454833984,1160000,0.0,0.0,0.0
2015-09-09 19:00:00+00:00,37.18748160157728,37.18748160157728,36.37636809185009,36.56196212768555,143500,0.0,0.0,0.0
2015-09-10 19:00:00+00:00,36.60320611467576,36.84378951914669,36.4313600765787,36.465728759765625,88000,0.0,0.0,0.0
2015-09-13 19:00:00+00:00,36.43135935911339,36.43135935911339,35.9914339297946,36.02580261230469,104500,0.0,0.0,0.0
2015-09-14 19:00:00+00:00,35.99143549342666,37.22872647267989,35.74397677314351,36.82316970825195,1308000,0.0,0.0,0.0
2015-09-15 19:00:00+00:00,36.99501419067383,37.11874354559881,36.77505147573216,36.99501419067383,186500,0.0,0.0,0.0
2015-09-16 19:00:00+00:00,37.11874686265466,37.29059291294473,36.43136266149439,36.66507339477539,225000,0.0,0.0,0.0
