Date,Symbol,Company_Name,Open,High,Low,Close,Volume,Previous_Close,Change,SMA_50,SMA_200,RSI_14,MACD,MACD_Signal,MACD_Histogram
2016-01-01,PTC,PTC,10.27252347397836,10.39095702982726,10.27252347397836,10.334856986999512,808000,10.334856986999512,0.0,9.260730457305907,10.301705198287964,71.67350274474586,0.25889539785639926,0.1801998958272231,0.07869550202917616
2016-01-04,PTC,PTC,10.347324321039109,10.403424366001124,10.16032377486142,10.19149112701416,769500,10.334856986999512,-0.14336585998535156,9.24003583908081,10.314789514541626,69.10764959382934,0.23639671916548544,0.16052602031992902,0.07587069884555642
2016-01-05,PTC,PTC,10.14162487370868,10.191491449819624,10.035658250858813,10.160324096679688,404500,10.19149112701416,-0.031167030334472656,9.223205852508546,10.328484625816346,68.53224992058392,0.2188389772833652,0.14155834560853991,0.0772806316748253
2016-01-06,PTC,PTC,10.191490988440616,10.222657151256673,10.048124737226113,10.066823959350586,1226500,10.160324096679688,-0.09350013732910156,9.206999206542969,10.342335572242737,66.8101594384052,0.1964191719728472,0.1222381876898336,0.07418098428301359
2016-01-07,PTC,PTC,9.973324114284631,10.085524200796394,9.910990600787777,10.04189109802246,453000,10.066823959350586,-0.024932861328126776,9.193909244537354,10.356654019355775,66.35423180833672,0.17446635558496126,0.1036929416190802,0.07077341396588106
2016-01-08,PTC,PTC,10.066824356231908,10.066824356231908,9.904758282047077,9.923458099365234,872000,10.04189109802246,-0.11843299865722479,9.180195903778076,10.369895277023316,64.1841190283715,0.14644750519477867,0.08599958812760994,0.06044791706716873
2016-01-11,PTC,PTC,10.035657293129516,10.041890763162629,9.848657353331149,9.854890823364258,574500,9.923458099365234,-0.06856727600097656,9.166981239318847,10.38390543937683,62.89760879859885,0.12061375048448397,0.07088760886081774,0.04972614162366623
2016-01-12,PTC,PTC,9.879824412700234,9.879824412700234,9.674124650936696,9.742691040039062,593000,9.854890823364258,-0.11219978332519531,9.15688325881958,10.398010997772216,60.755680925829026,0.09286749893094282,0.05845607345490117,0.034411425476041646
2016-01-13,PTC,PTC,9.723991804102209,9.854891714350154,9.630491528521404,9.66165828704834,764000,9.742691040039062,-0.08103275299072266,9.149029273986818,10.412218022346497,59.17511806958111,0.0675263703567186,0.04985321708589075,0.01767315327082785
2016-01-14,PTC,PTC,9.599325752258446,9.71775932788838,9.194159633318549,9.399859428405762,1072000,9.66165828704834,-0.2617988586425781,9.142795944213868,10.42552231311798,53.56454606052975,0.042450281166757975,0.04543492876818379,-0.002984647601425812
