Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Symbol,Company_Name,Previous_Close,Change
2020-08-10 00:00:00+05:00,16.332325133670064,16.401628494262695,16.332325133670064,16.401628494262695,15000,0.0,0.0,0.0,HMB_HISTORICAL_DATA,HMB,,
2020-08-11 00:00:00+05:00,16.38776672087478,16.38776672087478,16.165998458862305,16.165998458862305,6500,0.0,0.0,0.0,HMB_HISTORICAL_DATA,HMB,16.401628494262695,-0.23563003540039062
2020-08-12 00:00:00+05:00,16.166000765085766,16.586436818924124,15.74556471124741,15.851828575134277,14000,0.0,0.0,0.0,HMB_HISTORICAL_DATA,HMB,16.165998458862305,-0.31416988372802734
2020-08-13 00:00:00+05:00,15.805625394023197,16.170619806941144,15.805625394023197,16.032014846801758,5500,0.0,0.0,0.0,HMB_HISTORICAL_DATA,HMB,15.851828575134277,0.18018627166748047
2020-08-14 00:00:00+05:00,16.032014846801758,16.032014846801758,16.032014846801758,16.032014846801758,0,0.0,0.0,0.0,HMB_HISTORICAL_DATA,HMB,16.032014846801758,0.0
2020-08-17 00:00:00+05:00,16.170619328816734,17.043832490579614,16.170619328816734,16.63263702392578,90000,0.0,0.0,0.0,HMB_HISTORICAL_DATA,HMB,16.032014846801758,0.6006221771240234
2020-08-18 00:00:00+05:00,16.83592355491622,17.025350732432585,16.286123152480336,16.452449798583984,51500,0.0,0.0,0.0,HMB_HISTORICAL_DATA,HMB,16.63263702392578,-0.18018722534179688
2020-08-19 00:00:00+05:00,16.170619425926223,16.63263712380983,16.101316066260623,16.161378860473633,88000,0.0,0.0,0.0,HMB_HISTORICAL_DATA,HMB,16.452449798583984,-0.29107093811035156
2020-08-20 00:00:00+05:00,15.985810483728363,16.17523765563965,15.985810483728363,16.17523765563965,25000,0.0,0.0,0.0,HMB_HISTORICAL_DATA,HMB,16.161378860473633,0.013858795166015625
2020-08-21 00:00:00+05:00,16.401625681092412,16.401625681092412,16.055112462477783,16.115175247192383,5000,0.0,0.0,0.0,HMB_HISTORICAL_DATA,HMB,16.17523765563965,-0.060062408447265625
2020-08-24 00:00:00+05:00,16.12441390054371,16.12441390054371,15.717837945391135,15.84720230102539,10000,0.0,0.0,0.0,HMB_HISTORICAL_DATA,HMB,16.115175247192383,-0.2679729461669922
