2025-08-14 05:53:50 | INFO     | psx_ai_advisor.data_storage | load_stock_data     :337  | Loaded 2094 records for PSX_HISTORICAL_DATA from data\PSX_HISTORICAL_DATA.csv
2025-08-14 05:53:50 | DEBUG    | psx_ai_advisor.technical_analysis | calculate_sma       :63   | Calculated SMA_20 for 927 data points
2025-08-14 05:53:50 | DEBUG    | psx_ai_advisor.technical_analysis | calculate_sma       :63   | Calculated SMA_20 for 2596 data points
2025-08-14 05:53:50 | DEBUG    | psx_ai_advisor.ml_predictor | _load_model_memory_efficient:3465 | Successfully loaded model from data\models\PSO_HISTORICAL_DATA_model.pkl: 2185.5 KB
2025-08-14 05:53:50 | INFO     | psx_ai_advisor.ml_predictor | load_model          :3702 | Starting enhanced model load for PSX_HISTORICAL_DATA...
2025-08-14 05:53:50 | DEBUG    | psx_ai_advisor.technical_analysis | calculate_obv       :269  | Calculated OBV for 927 data points
2025-08-14 05:53:50 | INFO     | psx_ai_advisor.technical_analysis | add_all_indicators  :414  | Calculating return features...
2025-08-14 05:53:50 | INFO     | psx_ai_advisor.ml_predictor | load_model          :3745 | Loading individual model for PSX_HISTORICAL_DATA...
2025-08-14 05:53:50 | DEBUG    | psx_ai_advisor.technical_analysis | calculate_returns   :295  | Calculated 1-day returns
2025-08-14 05:53:50 | DEBUG    | psx_ai_advisor.technical_analysis | calculate_obv       :269  | Calculated OBV for 2596 data points
2025-08-14 05:53:50 | DEBUG    | psx_ai_advisor.technical_analysis | calculate_returns   :295  | Calculated 2-day returns
2025-08-14 05:53:50 | INFO     | psx_ai_advisor.technical_analysis | add_all_indicators  :414  | Calculating return features...
2025-08-14 05:53:50 | DEBUG    | psx_ai_advisor.technical_analysis | calculate_returns   :295  | Calculated 5-day returns
2025-08-14 05:53:50 | DEBUG    | psx_ai_advisor.technical_analysis | calculate_returns   :295  | Calculated 1-day returns
2025-08-14 05:53:50 | INFO     | psx_ai_advisor.technical_analysis | add_all_indicators  :419  | Calculating rolling volatility...
2025-08-14 05:53:50 | DEBUG    | psx_ai_advisor.technical_analysis | calculate_returns   :295  | Calculated 2-day returns
2025-08-14 05:53:50 | DEBUG    | psx_ai_advisor.technical_analysis | calculate_rolling_volatility:328  | Calculated 20-day rolling volatility for 927 data points
2025-08-14 05:53:50 | DEBUG    | psx_ai_advisor.technical_analysis | calculate_returns   :295  | Calculated 5-day returns
2025-08-14 05:53:50 | INFO     | psx_ai_advisor.technical_analysis | add_all_indicators  :428  | Successfully added 16 technical indicators: RSI_14, MACD, MACD_Signal, MACD_Histogram, ROC_12, SMA_20, SMA_50, BB_Upper, BB_Middle, BB_Lower, Volume_MA_20, OBV, Return_1d, Return_2d, Return_5d, Volatility_20d
2025-08-14 05:53:50 | INFO     | psx_ai_advisor.technical_analysis | add_all_indicators  :419  | Calculating rolling volatility...
2025-08-14 05:53:50 | DEBUG    | psx_ai_advisor.ml_predictor | _load_model_memory_efficient:3465 | Successfully loaded model from data\models\PSX_HISTORICAL_DATA_model.pkl: 1654.7 KB
2025-08-14 05:53:50 | DEBUG    | psx_ai_advisor.technical_analysis | calculate_rolling_volatility:328  | Calculated 20-day rolling volatility for 2596 data points
2025-08-14 05:53:50 | INFO     | psx_ai_advisor.technical_analysis | add_all_indicators  :428  | Successfully added 16 technical indicators: RSI_14, MACD, MACD_Signal, MACD_Histogram, ROC_12, SMA_20, SMA_50, BB_Upper, BB_Middle, BB_Lower, Volume_MA_20, OBV, Return_1d, Return_2d, Return_5d, Volatility_20d
2025-08-14 05:53:51 | DEBUG    | psx_ai_advisor.ml_predictor | _validate_loaded_model:4752 | Model validation passed for PSO_HISTORICAL_DATA (individual)
2025-08-14 05:53:51 | INFO     | psx_ai_advisor.ml_predictor | load_model          :3762 | Individual model loaded successfully for PSO_HISTORICAL_DATA
2025-08-14 05:53:51 | DEBUG    | psx_ai_advisor.ml_predictor | load_scaler         :3827 | Scaler loaded for PSO_HISTORICAL_DATA from data\scalers\PSO_HISTORICAL_DATA_scaler.pkl
2025-08-14 05:53:51 | DEBUG    | psx_ai_advisor.ml_predictor | _validate_loaded_model:4752 | Model validation passed for PSX_HISTORICAL_DATA (individual)
2025-08-14 05:53:51 | INFO     | psx_ai_advisor.ml_predictor | load_model          :3762 | Individual model loaded successfully for PSX_HISTORICAL_DATA
2025-08-14 05:53:51 | INFO     | psx_ai_advisor.data_storage | load_stock_data     :337  | Loaded 2592 records for PSO_HISTORICAL_DATA from data\PSO_HISTORICAL_DATA.csv
2025-08-14 05:53:51 | INFO     | psx_ai_advisor.technical_analysis | add_all_indicators  :382  | Calculating comprehensive technical indicators...
2025-08-14 05:53:51 | DEBUG    | psx_ai_advisor.ml_predictor | load_scaler         :3827 | Scaler loaded for PSX_HISTORICAL_DATA from data\scalers\PSX_HISTORICAL_DATA_scaler.pkl
2025-08-14 05:53:51 | INFO     | psx_ai_advisor.technical_analysis | add_all_indicators  :385  | Calculating RSI...
2025-08-14 05:53:51 | WARNING  | psx_ai_advisor.ml_predictor | prepare_features    :1324 | NaN values found in features, applying forward fill
2025-08-14 05:53:51 | INFO     | psx_ai_advisor.ml_predictor | prepare_features    :1340 | Prepared features: 926 samples, 16 features
2025-08-14 05:53:51 | INFO     | psx_ai_advisor.ml_predictor | prepare_features    :1341 | Target distribution - UP: 395, DOWN: 531
2025-08-14 05:53:51 | DEBUG    | psx_ai_advisor.technical_analysis | calculate_rsi       :109  | Calculated RSI_14 for 2592 data points
2025-08-14 05:53:51 | INFO     | psx_ai_advisor.technical_analysis | add_all_indicators  :388  | Calculating MACD...
2025-08-14 05:53:51 | DEBUG    | psx_ai_advisor.technical_analysis | calculate_macd      :162  | Calculated MACD(12,26,9) for 2592 data points
2025-08-14 05:53:51 | INFO     | psx_ai_advisor.technical_analysis | add_all_indicators  :394  | Calculating Price Rate of Change...
2025-08-14 05:53:51 | DEBUG    | psx_ai_advisor.technical_analysis | calculate_price_rate_of_change:227  | Calculated ROC_12 for 2592 data points
2025-08-14 05:53:51 | INFO     | psx_ai_advisor.technical_analysis | add_all_indicators  :398  | Calculating Moving Averages...
2025-08-14 05:53:51 | WARNING  | psx_ai_advisor.ml_predictor | prepare_features    :1324 | NaN values found in features, applying forward fill
2025-08-14 05:53:51 | DEBUG    | psx_ai_advisor.technical_analysis | calculate_sma       :63   | Calculated SMA_20 for 2592 data points
2025-08-14 05:53:51 | DEBUG    | psx_ai_advisor.technical_analysis | calculate_sma       :63   | Calculated SMA_50 for 2592 data points
2025-08-14 05:53:51 | INFO     | psx_ai_advisor.technical_analysis | add_all_indicators  :402  | Calculating Bollinger Bands...
2025-08-14 05:53:51 | INFO     | psx_ai_advisor.ml_predictor | prepare_features    :1340 | Prepared features: 2595 samples, 16 features
2025-08-14 05:53:51 | INFO     | psx_ai_advisor.ml_predictor | prepare_features    :1341 | Target distribution - UP: 319, DOWN: 2276
2025-08-14 05:53:51 | INFO     | psx_ai_advisor.data_storage | load_stock_data     :337  | Loaded 2094 records for PSX_HISTORICAL_DATA from data\PSX_HISTORICAL_DATA.csv
2025-08-14 05:53:51 | DEBUG    | psx_ai_advisor.technical_analysis | calculate_bollinger_bands:201  | Calculated Bollinger Bands(20,2) for 2592 data points
2025-08-14 05:53:51 | INFO     | psx_ai_advisor.technical_analysis | add_all_indicators  :409  | Calculating Volume indicators...
2025-08-14 05:53:51 | INFO     | psx_ai_advisor.technical_analysis | add_all_indicators  :382  | Calculating comprehensive technical indicators...
2025-08-14 05:53:51 | INFO     | psx_ai_advisor.technical_analysis | add_all_indicators  :385  | Calculating RSI...
2025-08-14 05:53:51 | DEBUG    | psx_ai_advisor.technical_analysis | calculate_rsi       :109  | Calculated RSI_14 for 2094 data points
2025-08-14 05:53:51 | INFO     | psx_ai_advisor.technical_analysis | add_all_indicators  :388  | Calculating MACD...
2025-08-14 05:53:51 | DEBUG    | psx_ai_advisor.technical_analysis | calculate_sma       :63   | Calculated SMA_20 for 2592 data points
2025-08-14 05:53:51 | DEBUG    | psx_ai_advisor.technical_analysis | calculate_macd      :162  | Calculated MACD(12,26,9) for 2094 data points
2025-08-14 05:53:51 | INFO     | psx_ai_advisor.technical_analysis | add_all_indicators  :394  | Calculating Price Rate of Change...
2025-08-14 05:53:51 | DEBUG    | psx_ai_advisor.technical_analysis | calculate_price_rate_of_change:227  | Calculated ROC_12 for 2094 data points
